transaction_id,customer_id,transaction_time,transaction_made_at,approved_by
9027476952,4342,6-15-22 3:30,Luettgen Inc,84799
1068046825,51178,9-13-22 12:59,Durgan and Sons,55661
9366546723,72534,11-13-22 7:48,"Koch, Nolan and Mraz",13215
2706383289,34900,11-9-22 3:56,Larson-Schulist,964
681422706,11831,7-14-22 15:11,Collier LLC,99733
9242060842,5738,5-13-22 21:09,Haag Group,18403
2833195510,51402,6-13-22 22:00,"Funk, Roberts and Flatley",26563
6822951531,35784,3-27-22 15:12,"Ratke, Hackett and Maggio",84359
7328698233,10130,11-26-22 4:24,Waelchi Inc,59428
7910630870,23448,9-24-22 7:01,"Beier, Wehner and Hermann",99571
2438511410,43048,8-16-22 10:43,"Gutkowski, Wolf and Cummerata",25689
3067020413,85520,11-17-22 0:02,Stamm and Sons,4274
8730380078,6577,7-12-22 23:21,"Schulist, Barton and Ziemann",17573
6298361887,82873,11-8-22 2:42,Koelpin and Sons,85833
1965785370,19743,10-28-22 10:00,Ruecker Inc,4406
6509330731,66579,4-22-22 17:05,Corkery Inc,99841
2581349373,654,11-24-22 22:44,Mills-Mayert,71050
6572758485,49160,2-28-23 11:42,"Hermann, Fay and Green",20699
3589222743,15434,9-6-22 7:19,Parker LLC,84016
764343873,96425,1-19-23 4:30,"Nicolas, Wilkinson and Wisoky",87969
5366596542,9612,6-15-22 8:28,Balistreri-Maggio,60411
8071693140,88500,1-29-23 18:09,Ebert Inc,90886
9409200297,3329,11-13-22 17:14,Crona LLC,83277
3256377872,20249,12-8-22 1:35,Rutherford-Jaskolski,69094
6286036035,63869,12-27-22 20:22,"Jerde, Rodriguez and Wisoky",37252
6500913429,10917,1-20-23 23:05,Schuppe-Mosciski,72889
5316742291,33192,7-2-22 15:08,"Grady, Flatley and Reichel",67945
2667321269,15058,1-17-23 21:10,Kerluke-Kuhlman,26580
1329658483,16169,8-17-22 6:45,Nienow and Sons,46373
5557079011,3958,10-1-22 13:45,"Morar, Haag and Carroll",52650
8088064360,36275,9-10-22 1:37,Cummerata Inc,28201
3369785302,76181,4-15-22 14:20,Collier-Luettgen,29379
266066896,14102,6-6-22 7:30,"Barrows, Nolan and Hansen",34818
4060523522,16662,10-29-22 15:46,O'Reilly and Sons,22155
3698961232,76207,6-13-22 5:19,Maggio-Mueller,82047
2108138045,2577,12-30-22 8:37,Kertzmann-Prohaska,16630
6546261156,8337,1-27-23 13:08,Rempel Inc,60229
5648952978,94795,4-23-22 3:18,Cummings-Kemmer,2351
7201432634,45982,12-24-22 5:34,Jenkins-Graham,23667
5574147513,82544,12-30-22 21:24,Kessler-Fritsch,21686
2919416258,87592,8-1-22 19:02,Schultz-Spencer,65602
9887794325,40034,7-13-22 22:59,Kuphal and Sons,7081
2841246740,26895,3-24-22 21:26,Hand Group,48814
3508254266,99835,10-16-22 4:25,"Leuschke, Schmidt and Auer",79446
2163514800,20197,10-6-22 7:02,Erdman-Keebler,70761
6341991098,71604,8-7-22 0:50,Buckridge-Gerlach,52202
5385167733,88789,4-25-22 9:18,"Huels, Nicolas and Balistreri",31843
9647444013,43880,1-2-23 10:43,"Zulauf, Emard and Bednar",47840
5513701362,55671,6-27-22 16:41,Boyer-Willms,39585
4045577469,91160,7-6-22 0:05,"Barton, Considine and Quigley",77915
16175995,11345,4-10-22 20:03,Wisoky-Corkery,48085
3854460788,24647,8-20-22 19:09,Bosco-Carroll,27905
923604416,59922,3-5-22 3:35,Hackett-Batz,62426
9700956781,12883,9-1-22 12:47,"Yundt, Hirthe and Ortiz",41319
9507507430,36999,10-11-22 15:10,"Friesen, Krajcik and Kub",55562
7833323351,38032,6-12-22 2:20,"Strosin, Carroll and Harvey",15870
2608220902,23253,7-26-22 20:34,Denesik-Padberg,58777
8707567810,18704,8-31-22 20:19,"Vandervort, Murazik and Murphy",53249
707146589,80162,6-3-22 0:54,"Waters, Schimmel and Gottlieb",80525
7073626363,78620,7-1-22 7:35,Marks and Sons,14728
7669887040,29600,4-17-22 0:35,Collier Inc,5331
7370997116,32944,12-17-22 11:19,Littel-DuBuque,6371
5735117204,22366,1-1-23 19:26,"Jaskolski, Miller and Ruecker",59578
7874626516,75265,6-29-22 15:12,"Hintz, Leffler and Schoen",94563
5303910450,15654,7-19-22 17:16,"Gutmann, Keebler and Littel",85575
5605057261,33068,5-16-22 9:31,Keebler-Stark,26948
6405184159,57100,6-22-22 9:30,"Schmidt, Grant and Strosin",90569
5517967647,82567,8-3-22 13:44,"Cartwright, Carter and O'Reilly",97476
5775002550,62966,8-3-22 13:18,Johnston-Towne,99746
8618939452,14429,1-11-23 23:25,Bauch-Wilkinson,74435
4324170039,59063,6-6-22 2:34,Senger-Harvey,64201
3324255141,42141,7-30-22 20:38,Terry-Wilderman,61551
2644232857,80370,4-24-22 21:21,"Bode, Marquardt and Marvin",4681
1712413724,41031,12-4-22 18:10,Kemmer-Doyle,29838
1647841887,993,1-24-23 17:40,Konopelski Group,6729
2915797387,97199,1-15-23 15:45,Jacobs LLC,36084
1995769609,64291,12-26-22 14:56,Beer Inc,41144
535471197,24332,9-20-22 16:13,Runte-Metz,82135
7048419007,32386,1-15-23 22:33,Will-Schmidt,28385
8821058590,76176,1-28-23 7:35,"Kunde, Lind and Fay",9735
3065481783,26329,12-19-22 7:34,Kozey-Huels,74881
7655022409,20569,8-31-22 19:30,Waelchi-Rohan,16089
6709370815,58374,8-25-22 15:27,"Casper, Connelly and Mueller",1660
9332774397,68047,1-15-23 11:24,Schuster Inc,44475
9615807638,97267,9-16-22 15:37,Kessler-Ryan,63295
5248022502,26185,7-18-22 17:57,Goyette-Kuphal,99287
4134751749,16079,7-22-22 12:31,Treutel-Goyette,64766
7043496703,97419,1-29-23 14:01,"Schneider, Bogan and Stark",97481
8920651046,8870,3-4-22 6:04,Stroman-Kuhn,63728
6355545118,59471,8-24-22 2:24,"Shanahan, Ryan and Ward",67675
7430908809,39715,3-13-22 8:31,"Abernathy, Littel and Kautzer",42117
1710474082,31869,12-4-22 21:11,"Kling, Carter and Stiedemann",3237
6574676970,7926,10-6-22 0:47,Brekke and Sons,15703
2258143631,65150,6-22-22 6:39,Sauer LLC,62930
8336444902,4615,1-16-23 3:03,"Stracke, McLaughlin and Brown",36226
2281891159,73355,5-4-22 1:00,Zulauf Inc,48215
4424311568,15583,12-29-22 21:05,Bogan-Harris,40740
9441760125,20258,4-22-22 8:11,Bosco-Rippin,1014
9443324018,28449,2-13-23 17:13,Paucek-Kirlin,92358
2461128683,19648,10-17-22 23:34,Wehner-Corwin,26885
9505860275,73429,11-10-22 2:56,Pfannerstill Inc,48108
8506473696,85582,3-13-22 21:37,"Boyle, Kihn and Connelly",91366
1956294813,54266,6-15-22 3:22,"Parker, Kemmer and Funk",67527
4406171944,5197,5-20-22 6:45,"Hammes, Hirthe and Watsica",77263
8188846068,72882,2-26-23 11:11,Kulas-Schowalter,58937
1252882114,20547,4-7-22 5:29,Kuvalis-Stokes,49492
8924025299,27981,10-12-22 6:36,Braun-Weber,370
2820820999,85943,5-11-22 22:14,"Gusikowski, Heller and Bechtelar",62616
7476229840,87240,3-30-22 17:15,Connelly-Huels,85759
5257240441,4504,10-19-22 5:16,Feeney-Corwin,27530
316190800,58395,7-30-22 6:33,"Hirthe, Veum and Reichert",80100
2812381144,86642,6-26-22 18:26,"Grady, Schamberger and Goyette",34894
3977247435,82744,9-24-22 17:19,Smith and Sons,43457
3434626786,99240,6-28-22 21:23,Connelly LLC,26664
297553462,3232,10-12-22 12:53,"Hansen, Veum and Smitham",18911
773592983,36970,10-19-22 12:35,Fay Group,73935
5907745082,45773,7-26-22 8:21,"Wehner, Johnston and Bauch",64245
7661486171,41005,5-18-22 11:50,"Hirthe, Kub and Shields",70778
6763050136,87712,4-25-22 0:24,"Dickinson, Boehm and Metz",82697
8030543535,26669,6-12-22 2:45,Spencer-Altenwerth,84060
713883062,41248,10-30-22 4:43,"Hilll, Stehr and Hegmann",12325
80119022,41308,6-13-22 20:46,"Gutmann, Ernser and Boyle",18325
271746518,34392,4-13-22 19:22,Bogan-Williamson,25727
4226187775,88509,1-28-23 15:36,King LLC,63454
913835385,63610,10-9-22 20:26,Miller Inc,3887
3747128870,42607,2-27-23 4:13,Braun Group,29430
4042770136,10427,10-29-22 10:24,Lueilwitz and Sons,89249
225562039,95285,3-20-22 4:19,"Jast, Bartell and Hayes",4021
2362055191,81203,3-27-22 22:40,Hilpert-VonRueden,49709
7194309511,23988,10-20-22 0:06,"Jacobi, Satterfield and Murazik",23808
1385813522,52526,4-1-22 9:27,"Grimes, Beier and King",24806
9296878391,1667,7-20-22 13:17,Purdy Inc,59015
5832410684,94692,11-12-22 2:58,"Streich, Treutel and Haley",5602
8138315006,67113,6-27-22 20:49,Block-Klocko,1653
2438109449,7892,4-11-22 9:02,"Bergnaum, Gutkowski and Schuster",10340
9592899299,68205,9-30-22 21:01,Carroll-Kassulke,65584
734759931,19971,3-14-22 3:04,Frami LLC,40278
7631362623,70858,5-13-22 0:10,Hayes and Sons,69124
145816547,15795,10-7-22 21:07,Connelly Inc,35625
5619033613,4023,9-22-22 11:30,McLaughlin Group,90374
872569293,22436,12-16-22 19:10,"Ledner, Swift and Rolfson",98641
2233131477,80071,7-5-22 10:40,"Emmerich, Hermiston and Osinski",16065
7252158681,10206,10-31-22 8:11,Gusikowski-Waelchi,96820
7787366143,37652,7-12-22 13:13,"Nader, Schamberger and McLaughlin",78136
2717752885,649,11-28-22 17:03,"Heathcote, Crona and Romaguera",2162
9237706963,25592,11-11-22 4:37,"Murazik, Goldner and Gorczany",1821
2374210998,60371,5-24-22 19:41,"Goodwin, Keeling and Kling",80557
555410302,91646,5-27-22 0:04,Konopelski-Beer,89489
7129506379,14071,8-9-22 11:21,Heller and Sons,55443
4920840513,62065,6-25-22 12:33,Koelpin-Funk,19718
1489594050,60837,9-20-22 8:02,Raynor-Emmerich,10251
749843231,94141,6-3-22 23:01,"Kihn, Christiansen and Breitenberg",81762
9936269396,58321,11-16-22 18:46,"Keeling, Hirthe and Littel",89638
3440554747,83634,3-31-22 13:37,"Tillman, Pfeffer and Bradtke",28437
3251605867,20722,2-25-23 16:26,"Mante, Hand and Lesch",61644
1490557529,27389,4-22-22 22:15,Beier-Jacobi,84295
1282788127,80949,12-17-22 16:39,Welch-Schmidt,89863
1884673705,12037,2-4-23 0:49,Dickinson and Sons,17175
2932931563,53226,8-1-22 3:16,"Brown, Hammes and Morissette",59144
2316191040,43466,10-14-22 15:34,Gerlach-Cremin,50043
5253937459,90222,8-6-22 6:50,"Welch, Tillman and Doyle",47089
4887108958,68384,9-12-22 15:08,"Kohler, Jaskolski and Durgan",11117
4843707764,99786,4-28-22 14:01,"Hyatt, Adams and Williamson",35549
9413288728,83771,2-22-23 7:32,Schinner and Sons,84859
1090714597,71094,4-16-22 3:39,DuBuque Group,11019
5236329269,32763,1-2-23 18:39,"Russel, Hoppe and Feil",88839
5615070980,45689,3-13-22 17:41,Rath LLC,50627
7744046587,52421,7-27-22 19:57,"Schiller, Nienow and Stoltenberg",10909
6791250674,63098,2-2-23 20:56,Huel-Grimes,75390
2584606624,47822,6-22-22 3:46,Lueilwitz and Sons,79325
8391428974,88782,8-6-22 0:43,Kiehn-Will,54017
8280677999,9417,1-21-23 19:34,Wunsch-Treutel,18325
8091512050,51004,4-28-22 23:05,Price Group,59428
5390550378,1935,6-18-22 16:39,Friesen-White,29379
2913404756,54071,10-5-22 23:18,Roob-Williamson,9735
5732005293,52163,4-17-22 9:31,"Von, Willms and Sporer",63728
8004712975,29493,1-2-23 12:58,"Gottlieb, Carter and Davis",6729
1075885185,66572,2-23-23 1:02,Howe and Sons,29838
2198588974,714,4-17-22 13:06,Gulgowski-Treutel,48814
9393318759,47740,11-18-22 13:16,Beer LLC,52650
457432434,51392,12-19-22 1:26,Hansen-King,26529
833726195,17028,7-19-22 14:33,"Smith, Mayert and Lemke",28385
4519342023,89276,10-1-22 9:10,Mitchell-Schmeler,47840
7478280337,16531,2-25-23 20:59,Strosin and Sons,30244
4690498933,68676,1-12-23 0:27,Koch-Huel,22155
9834362610,2774,6-2-22 23:39,Predovic Group,23716
1176290685,84503,5-30-22 21:36,Beier and Sons,24806
2752317257,18543,10-11-22 15:31,Runte and Sons,67675
1092621363,50911,4-30-22 21:41,Jaskolski-West,25727
9710815124,81370,9-2-22 22:50,Koelpin Inc,54017
3434417521,43710,10-9-22 6:28,Runolfsdottir-Jerde,26580
7562735262,47254,1-23-23 9:17,"Hartmann, Mayert and Hirthe",82135
3735486484,7432,8-8-22 19:49,"Cremin, Halvorson and Douglas",26885
9173663355,48057,1-10-23 23:53,"Kiehn, Lynch and Wunsch",33745
1676620387,24981,1-22-23 20:07,"Medhurst, Spencer and Miller",4406
8107902584,49818,4-21-22 6:41,"Moore, Frami and Howell",80100
1757660770,27824,12-13-22 7:47,Marks and Sons,85575
4636772457,52313,5-20-22 8:02,Heaney LLC,84859
9642889765,73128,5-24-22 18:37,Runte-Daugherty,91366
3692621203,17215,10-28-22 9:44,"Schamberger, Kiehn and Shields",48108
3251101277,3183,2-20-23 3:30,Mante and Sons,77915
7508749665,7617,9-10-22 8:50,Kris Inc,7081
7244597883,43677,11-10-22 20:05,"Kautzer, Muller and Schneider",28437
3548964023,25347,7-1-22 0:20,"Doyle, Olson and Stanton",60229
144617175,82203,2-15-23 22:31,Gibson and Sons,49492
6738408292,65024,8-25-22 13:02,"Kessler, Toy and Rowe",62426
4153826949,9795,9-28-22 19:27,"Rohan, Turner and Blick",39585
9942181276,26705,3-4-22 11:19,Shanahan Inc,40740
6422710125,64348,9-1-22 23:34,"Gleason, Walker and Runolfsson",6371
4678990651,89722,10-5-22 17:28,"Hauck, Schultz and Stroman",2351
244501825,94619,9-23-22 15:44,"Legros, Denesik and Rempel",27905
1089446073,60221,2-21-23 6:22,"Hegmann, Bartoletti and Sipes",65602
994929270,23181,11-9-22 12:48,Zieme-Auer,8874
6406501381,92697,4-7-22 6:47,Heaney-Bailey,26948
4290748045,75958,3-2-23 10:13,Bogisich Group,33748
5839982639,36826,3-2-23 5:12,"Sawayn, Hahn and Bins",1660
5777452023,57032,2-18-23 9:35,"Gleichner, Cremin and Schuster",87969
4490717509,29630,10-26-22 6:03,Skiles Group,84060
4487128685,51506,11-2-22 21:14,"Wisoky, Volkman and Dooley",23667
3762831940,65291,4-7-22 22:48,Veum-Koch,84359
2792578540,34206,3-24-22 15:04,Howell-Morar,75257
6620710586,21181,9-5-22 15:27,Kuhn and Sons,13587
5167729176,78533,3-3-22 23:59,"Bayer, Cormier and Keebler",11117
3403051921,92068,5-10-22 15:13,"Rosenbaum, Pollich and Crooks",2162
7668159780,64557,3-16-22 10:27,Veum-McDermott,97476
3515083139,40976,12-16-22 12:04,"Olson, Prohaska and Heathcote",89249
3923422588,67325,8-9-22 20:24,Kihn-Gutkowski,50627
1841275973,18811,6-7-22 18:25,Kerluke-Hodkiewicz,88839
3601834381,43213,6-22-22 3:40,Raynor-Cummings,55297
5004688703,24348,7-28-22 3:47,"Fritsch, Erdman and Hintz",82047
2251723815,70040,9-9-22 15:29,"Feest, Beer and Kuhic",42678
1153360265,21172,12-2-22 18:42,"Leffler, Jenkins and Rath",92358
2819530399,379,10-28-22 6:27,Carter-Bruen,5602
2109766475,49325,8-24-22 6:32,Considine Group,75390
960700684,28759,8-6-22 18:50,Marvin-Schmitt,52202
9423944444,79424,11-5-22 1:13,Hamill-Durgan,85833
698297425,70489,4-23-22 23:24,"Sawayn, Metz and Metz",84295
4685598452,3173,10-21-22 13:24,"Kihn, Schulist and Hermiston",15703
3506155785,97432,8-25-22 5:34,Dare Group,4274
168700497,84066,3-2-23 12:46,"Blick, Jacobson and Deckow",71050
756339650,12312,7-30-22 18:08,"Batz, Labadie and Kunde",22292
95317363,95734,11-22-22 0:55,"Bogisich, Crooks and Funk",11407
8291982600,56925,2-18-23 5:31,Powlowski and Sons,36126
9557493931,34392,6-9-22 0:07,Ebert-Dickens,66191
4515514725,22366,5-26-22 2:51,Bernhard Group,55443
1719224419,38032,1-24-23 22:05,"Kemmer, Beatty and Stracke",1653
7776268135,51506,6-22-22 20:05,Windler-Bernier,40278
2614960824,43026,10-16-22 2:31,"Braun, Altenwerth and Frami",80525
8732647746,30268,1-17-23 1:44,Towne LLC,47089
4013285286,16662,2-7-23 20:13,Kreiger-Bosco,89863
9778537874,83771,5-28-22 7:54,"Watsica, Farrell and Kirlin",41319
5591242399,24981,8-24-22 10:02,Veum and Sons,3887
5578547880,15654,4-12-22 6:50,Ziemann-Adams,73545
4063770986,20569,4-16-22 14:32,Fadel Group,92937
9055046274,94619,1-21-23 20:40,Berge-Olson,26664
3122070848,84822,7-7-22 3:40,Jacobson-Morar,6142
1417709110,12674,9-2-22 9:38,"Hoppe, Purdy and Greenholt",29430
8523238392,15434,1-4-23 20:43,Gibson-Hagenes,16065
257999481,51392,10-2-22 9:12,"Langosh, Gorczany and Moen",96820
4050159459,51004,3-1-23 4:47,Jenkins-Marquardt,55661
336597837,1935,9-3-22 9:37,"Lang, Heathcote and Wilderman",70778
2666596739,85218,12-14-22 22:16,Hettinger-West,16069
3811209680,54071,10-9-22 9:28,"Schmeler, Keebler and Lebsack",67945
7130391131,80856,9-29-22 4:28,Stroman Inc,26563
7299992155,3173,11-11-22 16:48,"Davis, Schimmel and Leffler",84444
1336985319,14102,8-3-22 22:01,Fadel-Bins,34429
6842736706,329,7-12-22 9:43,Lang and Sons,69124
4099217132,45689,5-9-22 13:06,"Cole, Paucek and Watsica",1821
9138089093,27389,12-18-22 22:30,Christiansen-Heidenreich,69094
9329693189,27833,11-8-22 5:15,Fadel-Macejkovic,64766
9730002108,59922,7-19-22 4:07,"Kunze, Balistreri and Simonis",48215
7235310422,43466,10-4-22 0:52,Kuhn Group,79325
5055608920,39728,6-14-22 8:04,Gottlieb Inc,14728
8734693100,59063,6-1-22 12:24,Blick-Nader,65584
4171825694,53226,1-18-23 17:14,Botsford Inc,4021
4865688718,76207,4-30-22 4:26,Huels-Swift,42751
3108874437,33068,6-17-22 6:19,Powlowski-Jenkins,10909
3074554542,4023,5-6-22 23:46,"Zulauf, Schneider and Adams",90886
7334621698,94795,5-18-22 17:50,MacGyver Inc,23808
160264490,21181,3-26-22 22:58,Cole-O'Connell,35549
7766468750,52313,8-11-22 1:18,Greenholt-Volkman,11019
4004090006,83012,8-22-22 23:37,Kihn Group,77263
2506052397,58395,12-15-22 13:43,Trantow and Sons,63295
4043488274,70983,1-15-23 0:22,Yundt LLC,44475
295358509,69944,9-26-22 2:06,"Lemke, Hodkiewicz and Hackett",41144
6669807780,29600,11-26-22 7:21,"Daniel, Ullrich and Morar",50043
4838841878,70377,8-27-22 21:45,Harris Inc,98641
4008893217,49385,10-29-22 9:34,"Jaskolski, Lehner and Kling",46373
4546820063,41005,10-14-22 10:03,Schmidt-Abbott,79446
9505954113,31869,5-6-22 19:12,Botsford-Langosh,84799
4112764648,21345,12-9-22 20:25,Tromp LLC,89638
4618850515,88789,8-26-22 16:29,Altenwerth-Kerluke,32689
9972665404,9795,1-4-23 12:32,Reynolds Group,74435
5308136127,52526,7-17-22 23:13,Schmeler-Wunsch,25689
5303086684,73128,6-24-22 5:30,Bruen Inc,20699
6753717654,70858,3-4-22 18:18,Williamson LLC,84016
4355925280,654,2-5-23 5:55,"Brakus, Robel and Jenkins",60411
181328734,40976,10-7-22 20:08,"Zboncak, Bradtke and Hudson",10251
4635801450,42108,7-18-22 5:25,Champlin LLC,94563
647338256,8870,5-8-22 5:01,"Prohaska, Bins and Koch",99841
6122533212,12312,11-4-22 1:15,Kub LLC,90569
893214624,35784,11-26-22 19:33,Denesik-Rutherford,35625
9635152446,11345,4-18-22 17:33,"Conroy, Mohr and Torp",43457
5533609540,90284,10-28-22 18:46,"Bartoletti, Stanton and Berge",13215
9039903917,379,1-24-23 10:38,Berge-Schiller,90374
8502783537,82567,11-24-22 0:58,"Rau, VonRueden and Koelpin",70590
7701958745,63610,12-6-22 0:44,Kling-Collier,18911
1778336229,13655,12-11-22 12:51,Hermann and Sons,17573
5495116283,73355,9-28-22 23:01,Gutkowski Group,97573
772099438,75958,11-26-22 13:21,Kemmer-Osinski,97481
1859566545,82544,3-23-22 18:38,"Oberbrunner, Wuckert and Denesik",15870
4788821418,2774,1-8-23 16:49,Huel LLC,27530
1283167141,68047,11-22-22 5:06,Botsford-Turner,80269
7635181998,41248,8-27-22 22:06,Murazik-Haley,16630
5341213287,60089,11-18-22 15:14,Nader-Harris,53249
6572422146,80162,8-25-22 4:37,Witting-Gutkowski,64201
966140417,28759,12-3-22 22:02,Moore-Hackett,59015
5241627982,43880,9-27-22 10:26,Harvey Inc,17175
887258150,308,12-21-22 0:46,Kshlerin-Cummings,28201
2394233986,78401,9-25-22 17:19,Rempel and Sons,61644
6429696483,27824,12-14-22 8:20,Stracke-Hilpert,49709
5875748057,62966,3-7-22 10:59,"Ortiz, Schowalter and Stroman",99287
2416966938,86642,7-28-22 19:08,"Murazik, Prosacco and Crona",63454
5922930372,56510,1-28-23 23:02,Koelpin LLC,10340
7836710617,49160,5-22-22 23:01,Miller-Rippin,67527
7349037571,23208,12-30-22 21:03,Mertz-Ernser,73401
5004111405,12037,11-24-22 4:01,Heaney LLC,16089
9697339196,52610,2-20-23 8:01,Blick-Feil,58937
5516542631,48064,11-3-22 19:56,"Boyle, Marks and McCullough",48085
1420989889,57753,1-23-23 0:53,Quigley and Sons,73254
175049791,81017,7-7-22 7:09,Ziemann-Greenholt,89489
411906205,73429,8-10-22 18:35,Simonis Inc,370
1219888616,83445,12-2-22 20:29,Lang-Kemmer,34818
5584097929,42141,12-4-22 3:22,Stehr LLC,85759
2913485350,10206,3-31-22 1:55,Heaney-Gutmann,3237
6075411295,82203,8-19-22 15:03,"Waelchi, Friesen and Howell",80557
6260074659,29630,8-22-22 14:49,Ullrich Inc,59578
9656813019,17215,4-26-22 15:05,"Deckow, MacGyver and Langworth",4681
2782811683,9417,5-27-22 7:06,"Littel, Wilderman and Becker",34894
575202091,17028,8-28-22 19:27,Hickle-Zieme,5331
9663919740,88782,12-31-22 2:53,Zieme-Lebsack,18403
5843213987,99959,7-12-22 22:50,Yost LLC,21686
9750776340,43710,1-6-23 13:56,Funk Group,74881
697061141,99240,2-18-23 20:40,"O'Hara, Turcotte and Rath",90069
6840475866,36275,1-7-23 17:50,"Kunde, O'Keefe and Mitchell",61551
4493860151,97199,1-21-23 11:19,Schumm-Ernser,82697
5946328958,41031,9-13-22 12:05,Rohan LLC,1014
9383178656,18543,1-31-23 12:10,"Doyle, Mayert and Douglas",81762
2531673597,36999,12-17-22 16:31,Douglas Inc,73935
2463005873,16233,1-18-23 5:02,"Collier, Hintz and Heaney",12325
1244930345,62065,10-7-22 5:34,Mante and Sons,37252
9843055649,41194,3-6-22 12:05,Crist Group,61953
6712945305,76176,2-21-23 18:20,Swaniawski Group,82697
8917491872,32386,2-24-23 0:34,"Abshire, Franecki and Gusikowski",2351
7841173645,32763,6-19-22 13:56,Bashirian-Schuppe,60411
5986901638,39715,5-16-22 22:24,Williamson-Nitzsche,89638
9849435317,67113,8-21-22 6:58,"Romaguera, Veum and Grimes",27905
2097160965,16531,1-8-23 10:34,"Orn, O'Keefe and Hickle",79325
7661901642,31701,6-24-22 22:57,"Friesen, Okuneva and Anderson",60229
7941061855,99835,4-16-22 11:44,"Casper, Koss and Pagac",49492
1604335149,81438,12-22-22 2:35,"Parisian, Pacocha and Gerhold",1014
4037950311,45982,10-29-22 10:44,Spencer-Leffler,4406
9051316810,87121,2-8-23 18:13,"Weimann, Nader and Anderson",89863
6392180435,2577,12-2-22 5:22,"Volkman, Marquardt and Rogahn",18403
2819504483,71604,6-11-22 14:43,Okuneva-Jerde,97476
4383470241,1667,1-28-23 23:01,Crist LLC,42678
